Country,Country Code,Year,Male-Female ratio,Total suicide rate
Italy,ITA,1988,2.860004928,6.018994999999999
Italy,ITA,1987,3.113470847,6.28534
Italy,ITA,1986,2.796194499,6.587619
Italy,ITA,1985,2.884436857,6.722367
Italy,ITA,1983,2.827645635,6.257329
Italy,ITA,1989,2.967578758,5.983258
Italy,ITA,1982,2.704513646,6.243677
Italy,ITA,1981,2.6299770209999997,5.824463
Italy,ITA,1980,2.3869003159999997,6.204662
Italy,ITA,1979,2.512034556,6.052142
Italy,ITA,1984,2.711292822,6.417726999999999
Italy,ITA,1990,2.980629346,5.978657
Italy,ITA,1993,3.481115659,6.412189
Italy,ITA,1992,3.2191570310000004,6.247719999999999
Italy,ITA,1994,3.499690471,6.182798
Italy,ITA,1995,3.504186907,6.157893
Italy,ITA,1996,3.275925813,6.3489379999999995
Italy,ITA,1997,3.501540283,6.265896
Italy,ITA,1999,3.453588758,5.439456
Italy,ITA,2000,3.362136066,5.431369
Italy,ITA,2001,3.574970268,5.298044
Italy,ITA,2002,3.842771794,5.3411800000000005
Italy,ITA,2003,3.499713985,5.234479
Italy,ITA,1978,2.669225705,5.600551
Italy,ITA,1991,2.975307448,6.046276
Jamaica,JAM,2004,2.799214234,4.417507172
Japan,JPN,1964,1.4509825669999998,16.28279
Japan,JPN,1976,1.607183901,17.25519
Japan,JPN,1950,1.6917619369999999,24.59151
Japan,JPN,1951,1.579055647,22.29591
Japan,JPN,1952,1.525598571,22.08236
Japan,JPN,1953,1.569268202,23.71347
Japan,JPN,1954,1.707157658,26.39625
Japan,JPN,1955,1.713670166,28.07184
Japan,JPN,1956,1.617269761,27.20567
Japan,JPN,1958,1.547725904,27.66998
Japan,JPN,1959,1.49259569,24.61028
Japan,JPN,1960,1.446518129,23.21706
Japan,JPN,1975,1.5776068369999998,17.71988
Japan,JPN,1961,1.400094543,21.11743
Japan,JPN,1968,1.405045813,15.12224
Japan,JPN,1974,1.427884091,17.452479999999998
Japan,JPN,1962,1.464126426,18.91668
Japan,JPN,1972,1.464074963,16.93228
Japan,JPN,1971,1.435325096,15.73448
Japan,JPN,1970,1.411687299,15.5977
Japan,JPN,1969,1.3920821030000001,15.031889999999999
Japan,JPN,1973,1.472272276,17.40054
Japan,JPN,1967,1.422807889,14.90673
Japan,JPN,1966,1.4234294219999999,16.125020000000003
Japan,JPN,1965,1.508884052,15.842360000000001
Japan,JPN,1957,1.615644939,26.59276
Japan,JPN,1992,2.167087979,13.60945
Japan,JPN,1963,1.504359566,17.30252
Japan,JPN,1991,1.993578894,13.144420000000002
Japan,JPN,1977,1.712421952,17.36071
Japan,JPN,2003,3.000827432,19.64956
Japan,JPN,1979,1.802008771,17.21527
Japan,JPN,1980,1.854145617,16.62432
Japan,JPN,1981,1.94575056,15.94026
Japan,JPN,1982,1.998152764,16.10316
Japan,JPN,1983,2.3427609730000003,19.1621
Japan,JPN,1984,2.278118504,18.272070000000003
Japan,JPN,1986,2.051830755,18.65963
Japan,JPN,1987,2.069102242,16.913420000000002
Japan,JPN,1988,1.963234776,15.85286
Japan,JPN,1989,1.864218056,14.41714
Japan,JPN,1985,2.194101569,17.23945
Japan,JPN,1990,1.878225911,13.471379999999998
Japan,JPN,2002,2.974292498,18.02855
Japan,JPN,1978,1.7726278530000001,17.03292
Japan,JPN,2000,2.8801825080000003,18.350939999999998
Japan,JPN,1999,2.848545974,19.21572
Japan,JPN,1998,2.731787117,19.483829999999998
Japan,JPN,1997,2.433664805,14.500570000000002
Japan,JPN,2001,2.8694610110000003,17.733539999999998
Japan,JPN,1995,2.32468112,13.554170000000001
Japan,JPN,1994,2.413340069,13.426810000000001
Japan,JPN,1993,2.294508584,13.2138
Japan,JPN,2004,2.9420842130000002,18.53678
Japan,JPN,1996,2.3904423130000003,13.8193
Jordan,JOR,2004,2.6305023430000003,0.201448724
Kazakhstan,KAZ,1991,3.9506887219999998,19.862479999999998
Kazakhstan,KAZ,1987,3.5057214969999997,18.45182
Kazakhstan,KAZ,1990,3.562455884,20.99151
Kazakhstan,KAZ,1989,3.7506259889999995,21.81671
Kazakhstan,KAZ,1988,3.53664359,19.10512
Kazakhstan,KAZ,1992,3.738905564,21.39656
Kazakhstan,KAZ,1986,3.470902338,18.90608
Kazakhstan,KAZ,1985,4.19261081,25.357110000000002
Kazakhstan,KAZ,1981,4.085030218,25.955779999999997
Kazakhstan,KAZ,1996,5.790490857000001,32.14676
Kazakhstan,KAZ,1982,4.402842209,25.19905
Kazakhstan,KAZ,1995,5.612378318999999,30.82395
Kazakhstan,KAZ,1994,4.807082418999999,25.91698
Kazakhstan,KAZ,2004,6.0422926189999995,28.99517
Kazakhstan,KAZ,2003,6.070551622999999,29.28847
Kazakhstan,KAZ,2002,6.0714556570000004,28.98491
Kazakhstan,KAZ,1993,4.4132293869999994,25.45937
Kazakhstan,KAZ,1999,5.773803601,27.94533
Kazakhstan,KAZ,1998,5.688855188,30.33114
Kazakhstan,KAZ,1997,5.786206699,31.425929999999997
Kazakhstan,KAZ,2001,6.503953387,30.30312
Kenya,KEN,2004,1.8866059309999998,10.93771839
Kuwait,KWT,1986,2.007864002,0.7646793000000001
Kuwait,KWT,1985,4.236955955,1.075324
Kuwait,KWT,1972,1.5819509440000001,0.3344417
Kuwait,KWT,1975,3.4632548260000005,0.5039009
Kuwait,KWT,1976,1.0982325179999999,0.2114564
Kuwait,KWT,1978,2.105530315,1.210655
Kuwait,KWT,1980,2.507381036,0.9172870999999999
Kuwait,KWT,1981,0.8423700999999999,0.9992955
Kuwait,KWT,1982,0.508308297,0.12007280000000001
Kuwait,KWT,1983,1.820654217,0.4176624
Kuwait,KWT,1984,1.1283547790000001,0.69339
Kuwait,KWT,1987,0.895877845,1.038386
Kuwait,KWT,1995,2.44401417,1.446493
Kuwait,KWT,1996,1.245782034,1.5219610000000001
Kuwait,KWT,1997,0.641518079,1.604368
Kuwait,KWT,1998,0.7584121109999999,1.3081180000000001
Kuwait,KWT,1999,1.5310913480000001,1.5263719999999998
Kuwait,KWT,2000,1.045165655,1.235284
Kuwait,KWT,2001,1.790319318,1.152414
Kuwait,KWT,2002,1.3744129090000001,1.564255
Kuwait,KWT,1993,1.74959833,1.153198
Kuwait,KWT,2004,1.48732201,1.508789182
Kuwait,KWT,1994,0.7826649459999999,1.3772719999999998
Kyrgyzstan,KGZ,1991,3.4704922810000003,15.4267
Kyrgyzstan,KGZ,1990,3.2054046689999995,16.08053
Kyrgyzstan,KGZ,1989,3.203490248,15.297139999999999
Kyrgyzstan,KGZ,1993,4.213494685,16.428810000000002
Kyrgyzstan,KGZ,1992,4.42457914,13.81654
Kyrgyzstan,KGZ,1986,3.512413881,11.66019
Kyrgyzstan,KGZ,1985,3.495998285,15.181410000000001
Kyrgyzstan,KGZ,1982,4.639450618,17.13514
Kyrgyzstan,KGZ,1981,3.811670737,17.470660000000002
Kyrgyzstan,KGZ,1987,2.9920581530000003,14.29389
Kyrgyzstan,KGZ,1988,3.2721679089999998,14.31887
Kyrgyzstan,KGZ,2001,6.882778187,13.07456
Kyrgyzstan,KGZ,2000,4.890424288999999,12.68084
Kyrgyzstan,KGZ,2004,5.558093297999999,9.828025
Kyrgyzstan,KGZ,2003,5.531125707,11.00537
Kyrgyzstan,KGZ,2002,4.794583933999999,13.28607
Kyrgyzstan,KGZ,1994,6.202858316,16.70971
Kyrgyzstan,KGZ,1995,3.8059402860000002,17.275479999999998
Kyrgyzstan,KGZ,1999,5.1158800630000005,13.98882
Kyrgyzstan,KGZ,1998,5.361421419,12.96068
Kyrgyzstan,KGZ,1997,5.111785521,13.46826
Kyrgyzstan,KGZ,1996,5.392789219,13.681339999999999
Laos,LAO,2004,1.223519639,26.21919823
Latvia,LVA,1980,4.301256198,29.739459999999998
Latvia,LVA,1981,5.022051465,30.217409999999997
Latvia,LVA,1982,4.0251223,30.77425
Latvia,LVA,1983,4.7027216560000005,29.75416
Latvia,LVA,1984,4.651833901,30.199559999999998
Latvia,LVA,1985,4.2823083660000005,26.26718
Latvia,LVA,1986,4.389910592,22.45244
Latvia,LVA,1987,3.0486149339999997,20.57013
Latvia,LVA,1988,3.626969569,20.636229999999998
Latvia,LVA,1989,3.100489273,22.74245
Latvia,LVA,1990,4.995960504,23.406589999999998
Latvia,LVA,1991,4.44892618,25.418689999999998
Latvia,LVA,1992,4.767594429,31.311459999999997
Latvia,LVA,1993,4.9917620860000005,37.87399
Latvia,LVA,1994,5.8612081620000005,36.34945
Latvia,LVA,1995,5.510127739,36.20045
Latvia,LVA,1996,5.4817296870000005,32.74305
Latvia,LVA,1997,5.34020681,31.485809999999997
Latvia,LVA,1998,5.4228500529999994,30.4372
Latvia,LVA,1999,4.704294672,26.96423
Latvia,LVA,2000,5.827325991,27.643520000000002
Latvia,LVA,2002,4.951250516,24.559829999999998
Latvia,LVA,2003,5.396543884,21.85237
Latvia,LVA,2004,6.06133563,20.02737
Lebanon,LBN,2004,1.224345145,5.83831501
Lesotho,LSO,2004,1.809793721,7.858619213
Liberia,LBR,2004,2.8768937689999996,7.1848526
Libya,LBY,2004,1.2257103759999999,4.667024612
Lithuania,LTU,1991,5.101663126,29.011190000000003
Lithuania,LTU,1990,5.2829028,24.39866
Lithuania,LTU,1988,4.0943886130000005,25.064410000000002
Lithuania,LTU,1981,6.3381075,32.5018
Lithuania,LTU,1986,4.685610217,24.06269
Lithuania,LTU,1985,4.934710997,32.62048
Lithuania,LTU,1987,4.935023093,27.33072
Lithuania,LTU,1982,5.29858751,32.52202
Lithuania,LTU,1993,5.994979712,39.877829999999996
Lithuania,LTU,1992,4.863420147,32.62127
Lithuania,LTU,1989,5.313685833,25.68806
Lithuania,LTU,2004,5.63534718,35.41642
Lithuania,LTU,1995,5.773701395,43.22044
Lithuania,LTU,1994,6.801578684,43.71309
Lithuania,LTU,2002,7.338491262000001,40.14809
Lithuania,LTU,2001,5.903449146,39.387159999999994
Lithuania,LTU,2000,5.368229243,42.39795
Lithuania,LTU,2003,6.108692862000001,37.27885
Lithuania,LTU,1998,6.102399287000001,39.97705
Lithuania,LTU,1997,6.041508186000001,42.48084
Lithuania,LTU,1996,5.3889269010000005,44.35212
Lithuania,LTU,1999,6.254113606000001,40.512190000000004
Luxembourg,LUX,2004,3.3942833230000002,12.40591812
Macedonia,MKD,1995,1.998459051,6.490004
Macedonia,MKD,1991,1.965916941,7.765689
Macedonia,MKD,1992,1.91219611,7.501061
Macedonia,MKD,1993,1.835120725,7.622634
Macedonia,MKD,1994,1.740529571,6.485308
Macedonia,MKD,1996,2.586665682,7.150447
Macedonia,MKD,1997,2.958392478,7.442236
Macedonia,MKD,1998,1.798074999,7.267075999999999
Macedonia,MKD,2000,2.38605126,6.824161
Macedonia,MKD,2001,3.226565818,6.719395
Macedonia,MKD,2002,2.237042589,6.7919089999999995
Macedonia,MKD,2003,2.61798713,6.100502
Macedonia,MKD,1999,2.372561094,7.848403
Macedonia,MKD,2004,3.695168165,7.876878262000001
Madagascar,MDG,2004,1.769818735,5.767406464
Malawi,MWI,2004,2.172796069,10.17173481
Malaysia,MYS,2004,2.153611645,8.2110672
Maldives,MDV,2004,1.248517624,22.35347939
Mali,MLI,2004,2.392694628,8.262892723
Malta,MLT,2004,2.281783775,4.551121235
Marshall Islands,MHL,2004,1.062101027,7.2023835179999995
Mauritania,MRT,2004,1.79935687,6.882952212999999
Mauritius,MUS,1961,9.816575986,4.575146
Mauritius,MUS,1962,4.784879453,2.866556
Mauritius,MUS,1982,4.242766416,1.771049
Mauritius,MUS,1964,4.661986882,3.8989949999999998
Mauritius,MUS,1966,3.8043225769999998,5.288391000000001
Mauritius,MUS,1967,2.6595854919999997,3.35965
Mauritius,MUS,1968,2.415669955,2.9565639999999997
Mauritius,MUS,1969,14.15207582,1.7863330000000002
Mauritius,MUS,1965,12.40560315,5.183848
Mauritius,MUS,1977,2.682547865,6.4922
Mauritius,MUS,1972,4.534935302,2.8720939999999997
Mauritius,MUS,1973,2.974387005,7.917421000000001
Mauritius,MUS,1974,3.362613718,5.022285
Mauritius,MUS,1975,2.688225545,8.736613
Mauritius,MUS,1976,1.6075329390000002,6.924563
Mauritius,MUS,1981,1.351369679,1.948461
Mauritius,MUS,1978,3.645001841,8.419885
Mauritius,MUS,1970,4.569369505,2.5276419999999997
Mauritius,MUS,1979,3.2237312830000002,7.73685
Mauritius,MUS,1971,3.0338495119999997,5.022974
Mauritius,MUS,1988,2.439699627,16.99933
Mauritius,MUS,1963,10.02973783,3.674238
Mauritius,MUS,1995,3.59708454,13.886239999999999
Mauritius,MUS,1983,0.9422746759999999,1.814936
Mauritius,MUS,1986,2.877116886,2.5883580000000004
Mauritius,MUS,1987,1.828533288,14.246879999999999
Mauritius,MUS,1985,1.9985278869999998,11.18559
Mauritius,MUS,1989,3.1155454710000003,14.672970000000001
Mauritius,MUS,1991,2.3500828240000002,13.29185
Mauritius,MUS,1992,2.440618455,14.200339999999999
Mauritius,MUS,1993,2.25632672,12.86847
Mauritius,MUS,1994,5.055793072,11.57039
Mauritius,MUS,1990,1.901628511,14.391570000000002
Mauritius,MUS,1996,3.254750022,13.75605
Mauritius,MUS,1997,5.158883673,10.78208
Mauritius,MUS,1998,2.8385936739999997,13.346639999999999
Mauritius,MUS,1999,2.20536925,14.30555
Mauritius,MUS,2000,3.677305793,11.522219999999999
Mauritius,MUS,1984,1.60025123,12.25493
Mauritius,MUS,2002,3.71627423,10.81601
Mauritius,MUS,2003,2.753936083,7.373403999999999
Mauritius,MUS,2001,2.136808695,9.511007000000001
Mauritius,MUS,2004,3.5134877110000002,7.767069
Mexico,MEX,1964,3.6182050869999998,2.430185
Mexico,MEX,1963,3.686799302,2.472383
Mexico,MEX,1962,5.100344941,2.212371
Mexico,MEX,1960,3.0071377669999997,2.510826
Mexico,MEX,1956,3.02392847,1.9922490000000002
Mexico,MEX,1958,3.433357418,2.393625
Mexico,MEX,1957,3.09259487,2.008836
Mexico,MEX,1955,3.470867588,1.542594
Mexico,MEX,1965,3.0885388839999997,2.298479
Mexico,MEX,1959,3.56870976,2.610376
Mexico,MEX,1966,3.3133749089999998,2.24384
Mexico,MEX,1969,5.921951952000001,1.0068549999999998
Mexico,MEX,1968,4.263740416,2.141833
Mexico,MEX,1967,3.292973569,2.701641
Mexico,MEX,1976,4.522186766,2.1200959999999998
Mexico,MEX,1975,5.191706127,2.2920540000000003
Mexico,MEX,1974,4.784478963,2.820369
Mexico,MEX,1973,5.149579666,0.9116459000000001
Mexico,MEX,1977,4.967793619,2.3518
Mexico,MEX,1971,5.144161002,0.9858096
Mexico,MEX,1970,4.884783538,1.603558
Mexico,MEX,1979,4.479135199,2.061273
Mexico,MEX,1978,4.309610151,2.215146
Mexico,MEX,1961,3.8494904819999998,2.354637
Mexico,MEX,1972,4.819741491,0.9885219000000001
Mexico,MEX,1999,6.336265807,3.6412760000000004
Mexico,MEX,1993,7.124215471,3.216493
Mexico,MEX,1990,6.972066032000001,2.86492
Mexico,MEX,1989,6.322706505,2.869194
Mexico,MEX,1988,6.0667536239999995,2.657209
Mexico,MEX,1987,5.757144215,2.730824
Mexico,MEX,1983,4.315805033,1.92694
Mexico,MEX,1985,5.772899504,2.517403
Mexico,MEX,1982,4.330940161,2.146268
Mexico,MEX,1991,6.445298206,2.96753
Mexico,MEX,1986,6.704267862999999,2.761398
Mexico,MEX,1992,6.636448929,3.1438040000000003
Mexico,MEX,2003,5.444061935,4.202872
Mexico,MEX,1984,6.109392353,1.554713
Mexico,MEX,1995,6.598261806,3.6539949999999997
Mexico,MEX,1994,6.738485718,3.438644
Mexico,MEX,2004,5.612307792,4.157453
Mexico,MEX,2002,5.434984077,3.9873830000000003
Mexico,MEX,2001,5.230734589,4.013422
Mexico,MEX,2000,6.19102111,3.7241480000000005
Mexico,MEX,1981,4.087251525,2.207851
Mexico,MEX,1998,6.370482921,3.7163720000000002
Mexico,MEX,1997,6.142243065,3.837153
Mexico,MEX,1996,6.09754045,3.6343919999999996
Mexico,MEX,1980,4.412972887,1.7961189999999998
Micronesia (country),FSM,2004,1.10338456,4.762269974
Moldova,MDA,1991,3.256458062,16.871560000000002
Moldova,MDA,1981,3.023717449,20.19888
Moldova,MDA,1982,3.308697898,20.85837
Moldova,MDA,1985,3.800697675,20.84619
Moldova,MDA,1986,2.975287901,18.78923
Moldova,MDA,1987,2.634366369,17.091179999999998
Moldova,MDA,1988,2.9919466,16.997989999999998
Moldova,MDA,1989,3.4165652339999997,17.43347
Moldova,MDA,1990,4.031734434,15.1531
Moldova,MDA,1992,4.217501034,15.977820000000001
Moldova,MDA,1993,4.280812759,16.814510000000002
Moldova,MDA,1994,4.249314923,18.20349
Moldova,MDA,1996,5.442049347999999,17.63706
Moldova,MDA,1997,5.145916808,17.05586
Moldova,MDA,1999,5.955596885,15.46219
Moldova,MDA,1998,4.885211601,15.5725
Moldova,MDA,2000,7.231188918,14.19726
Moldova,MDA,2001,6.1176048739999995,16.23094
Moldova,MDA,2002,5.7948196770000004,15.16075
Moldova,MDA,2003,7.36248994,15.89185
Moldova,MDA,2004,6.016782012999999,15.15584
Moldova,MDA,1995,4.047241939,18.43415
Monaco,MCO,2004,2.4257081190000003,11.1510725
Mongolia,MNG,2004,3.8581078669999997,13.08961582
Morocco,MAR,2004,1.0050237,2.109413624
Mozambique,MOZ,2004,1.8981794840000001,10.55037498
Myanmar,MMR,2004,1.3980820859999998,10.11499691
Namibia,NAM,2004,1.734348334,8.021969795
Nauru,NRU,2004,0.0,4.079525471
Nepal,NPL,2004,1.125403856,11.65520954
Netherlands,NLD,1951,2.006613829,6.296042
Netherlands,NLD,1952,1.966645444,6.490525
Netherlands,NLD,1953,1.974752055,6.7085539999999995
Netherlands,NLD,1950,2.147010652,5.8208269999999995
Netherlands,NLD,1954,2.097053282,6.418634
Netherlands,NLD,1955,1.761619675,6.137308999999999
Netherlands,NLD,1957,1.47989037,6.402703
Netherlands,NLD,1958,1.796629401,6.724334
Netherlands,NLD,1959,1.72772598,6.9965399999999995
Netherlands,NLD,1960,1.7229746019999999,6.644284
Netherlands,NLD,1961,1.928497319,6.562958999999999
Netherlands,NLD,1969,1.688485569,7.181813000000001
Netherlands,NLD,1968,1.799239667,6.136596
Netherlands,NLD,1964,1.764308895,6.484751
Netherlands,NLD,1962,1.60103672,6.530163
Netherlands,NLD,1974,1.5677782519999999,8.901922
Netherlands,NLD,1973,1.397697954,8.476431
Netherlands,NLD,1972,1.6324031540000001,7.962560000000001
Netherlands,NLD,1971,1.575832785,7.983579
Netherlands,NLD,1970,1.7107785969999998,7.819364
Netherlands,NLD,1975,1.5802535180000001,8.604482
Netherlands,NLD,1967,1.89660721,6.155667
Netherlands,NLD,1966,1.8091551559999999,6.974983
Netherlands,NLD,1965,1.75471476,6.784864999999999
Netherlands,NLD,1977,1.773521286,8.780550999999999
Netherlands,NLD,1956,1.5585949369999998,6.024011
Netherlands,NLD,1976,1.78771932,9.035349
Netherlands,NLD,1992,2.0266941000000003,8.964912
Netherlands,NLD,1978,1.421645426,9.135732
Netherlands,NLD,1963,1.851262107,6.089311
Netherlands,NLD,1981,1.64731735,9.240136
Netherlands,NLD,1982,1.63501117,9.772309
Netherlands,NLD,1983,1.649800496,10.76355
Netherlands,NLD,1980,1.810935652,9.371663999999999
Netherlands,NLD,1984,1.6705664530000002,11.09751
Netherlands,NLD,1985,1.8929976430000002,10.105310000000001
Netherlands,NLD,1987,1.696125761,9.683856
Netherlands,NLD,1988,1.851462063,9.006235
Netherlands,NLD,1989,1.781571205,8.992529
Netherlands,NLD,1990,1.8272435409999999,8.410317
Netherlands,NLD,2004,2.261974111,7.801102
Netherlands,NLD,1986,1.74392254,9.736112
Netherlands,NLD,1993,2.0736456469999998,8.777864
Netherlands,NLD,2000,2.172852672,8.000276
Netherlands,NLD,1979,1.368493763,9.801364999999999
Netherlands,NLD,2003,2.3007959469999997,7.788221000000001
Netherlands,NLD,2002,2.265242943,8.234311
Netherlands,NLD,2001,2.274700778,7.799189
Netherlands,NLD,1999,2.121789281,8.246371
Netherlands,NLD,1991,1.9195347059999999,9.204144
Netherlands,NLD,1997,2.141359489,8.704877999999999
Netherlands,NLD,1996,2.093748039,8.656008
Netherlands,NLD,1995,2.072794858,8.446717999999999
Netherlands,NLD,1994,2.27023519,8.8611
Netherlands,NLD,1998,2.147345205,8.236586
New Zealand,NZL,1960,2.663792912,10.2839
New Zealand,NZL,1959,3.4659010560000003,9.240169999999999
New Zealand,NZL,1958,3.0652868239999997,10.16197
New Zealand,NZL,1976,2.1972603719999997,9.691711999999999
New Zealand,NZL,1957,2.55057028,10.02139
New Zealand,NZL,1954,3.254685143,8.59666
New Zealand,NZL,1955,2.746938213,9.072194999999999
New Zealand,NZL,1953,2.58072817,9.711038
New Zealand,NZL,1952,3.0381046489999997,10.142510000000001
New Zealand,NZL,1951,3.192203749,9.763074000000001
New Zealand,NZL,1956,2.0415904819999997,9.458788
New Zealand,NZL,1961,3.319272458,9.060349
New Zealand,NZL,1975,2.073343754,10.10023
New Zealand,NZL,1963,1.9169414230000001,10.28979
New Zealand,NZL,1964,1.639818674,8.602016
New Zealand,NZL,1965,2.072060836,9.86611
New Zealand,NZL,1966,1.807729404,9.772851
New Zealand,NZL,1968,2.169633871,10.420689999999999
New Zealand,NZL,1969,1.9571545890000002,10.73066
New Zealand,NZL,1970,2.061647058,10.19759
New Zealand,NZL,1971,1.772101856,8.871929
New Zealand,NZL,1972,2.017789129,9.487917
New Zealand,NZL,1973,2.476784138,9.232681
New Zealand,NZL,1974,2.2416592140000002,9.549904
New Zealand,NZL,1950,3.0993516210000003,9.0554
New Zealand,NZL,1962,2.199799381,9.04999
New Zealand,NZL,1996,3.8651713310000004,14.219079999999998
New Zealand,NZL,1967,2.494088563,10.93388
New Zealand,NZL,1991,4.219641175,13.200529999999999
New Zealand,NZL,1988,3.977133153,13.98206
New Zealand,NZL,1987,3.735104481,13.5976
New Zealand,NZL,1986,2.7787457289999997,12.300939999999999
New Zealand,NZL,1985,3.1683442580000003,9.995724000000001
New Zealand,NZL,1982,2.4582941590000003,11.27103
New Zealand,NZL,1983,2.481562517,10.738669999999999
New Zealand,NZL,1981,3.273965545,10.181980000000001
New Zealand,NZL,1977,2.416927367,12.40648
New Zealand,NZL,1980,2.113990003,10.796439999999999
New Zealand,NZL,1979,2.550673461,9.950380000000001
New Zealand,NZL,1984,3.381142079,11.66898
New Zealand,NZL,1990,4.178238105,13.109060000000001
New Zealand,NZL,1978,1.856556836,10.64097
New Zealand,NZL,1992,4.283106341,13.61933
New Zealand,NZL,1993,3.868852059,12.02431
New Zealand,NZL,1994,4.217683473999999,13.67746
New Zealand,NZL,1995,3.850682082,14.538620000000002
New Zealand,NZL,1997,3.740708262,14.83414
New Zealand,NZL,1998,3.4622562880000003,15.025670000000002
New Zealand,NZL,1999,3.040444584,13.346779999999999
New Zealand,NZL,2000,4.779578087,11.839160000000001
New Zealand,NZL,2001,3.4590287269999997,12.91569
New Zealand,NZL,2002,3.218010278,11.67196
New Zealand,NZL,2003,2.794527975,12.41268
New Zealand,NZL,2004,3.511448179,11.815560000000001
New Zealand,NZL,1989,4.151844641,13.45858
Nicaragua,NIC,2004,3.715417387,12.12226868
Niger,NER,2004,2.5858557980000003,9.257975578
Nigeria,NGA,2004,1.9604737890000001,7.631049633
Niue,NIU,2004,1.309860577,4.217076302
North Korea,PRK,2004,1.455231028,4.735673428
Norway,NOR,1951,3.817543953,5.949848
Norway,NOR,1952,2.992164485,6.338094
Norway,NOR,1953,2.745877408,6.933944
Norway,NOR,1954,4.947586558999999,6.780933
Norway,NOR,1955,3.84792721,6.805039
Norway,NOR,1956,4.481441392,6.656648
Norway,NOR,1957,4.198125783,6.65373
Norway,NOR,1958,4.541577398,6.561033999999999
Norway,NOR,1960,4.37348608,6.053056
Norway,NOR,1961,4.079741055,6.249229
Norway,NOR,1962,4.250308939,7.249916000000001
Norway,NOR,1959,3.133932901,7.132935000000001
Norway,NOR,1974,3.6549108510000003,9.948808
Norway,NOR,1963,2.8904136260000004,7.292679
Norway,NOR,1972,2.531303479,8.516699000000001
Norway,NOR,1971,2.9486919680000003,7.7728410000000006
Norway,NOR,1975,2.6060646430000003,9.354595
Norway,NOR,1969,3.9877253610000003,7.584558
Norway,NOR,1970,2.404369273,7.94972
Norway,NOR,1967,3.110379935,6.344692
Norway,NOR,1966,3.195174106,6.464213
Norway,NOR,1965,3.455790607,7.193688000000001
Norway,NOR,1964,3.820692123,6.609901
Norway,NOR,1968,3.284268796,7.568803
Norway,NOR,1977,2.795009472,11.02213
Norway,NOR,1976,2.853358514,10.170539999999999
Norway,NOR,1973,3.2882647560000002,8.158230999999999
Norway,NOR,1978,2.766533641,11.18785
Norway,NOR,1992,2.827439057,13.0069
Norway,NOR,1980,2.8076058089999996,11.61248
Norway,NOR,1981,2.985937265,12.136460000000001
Norway,NOR,1982,2.762935539,13.334710000000001
Norway,NOR,1983,2.6875400039999997,13.70544
Norway,NOR,1984,3.1190055830000003,13.35334
Norway,NOR,1985,2.7868679610000004,13.370679999999998
Norway,NOR,1986,2.7736362469999998,13.01929
Norway,NOR,1987,2.9848039539999998,14.25503
Norway,NOR,1989,2.790783392,14.2321
Norway,NOR,1990,3.0008865989999998,14.029739999999999
Norway,NOR,1991,3.069300568,14.41485
Norway,NOR,1988,2.670180874,15.641570000000002
Norway,NOR,2003,2.960253518,10.35183
Norway,NOR,2004,2.157884878,10.72357
Norway,NOR,1993,3.372412933,12.28191
Norway,NOR,2002,2.74918147,9.992784
Norway,NOR,2001,2.919713278,11.28768
Norway,NOR,1979,2.348803873,11.58347
Norway,NOR,1999,2.849619614,12.415989999999999
Norway,NOR,2000,3.2238293,11.44005
Norway,NOR,1997,2.738085131,10.91138
Norway,NOR,1996,3.008825582,10.7995
Norway,NOR,1995,3.0903832280000003,11.55208
Norway,NOR,1994,2.67412438,11.385869999999999
Norway,NOR,1998,2.8148657839999998,11.60942
Oman,OMN,2004,11.30264588,3.7167394160000002
Pakistan,PAK,2004,0.982860794,12.86981487
Palau,PLW,2004,1.337889492,5.554276466
Panama,PAN,1984,4.954357995,1.634696
Panama,PAN,1985,3.6954769780000003,3.117213
Panama,PAN,1986,5.260196711,4.5034790000000005
Panama,PAN,1987,3.4139089730000003,4.5782680000000004
Panama,PAN,1989,6.573036447000001,3.407573
Panama,PAN,1996,6.6245573,4.583152
Panama,PAN,2003,8.544194268,6.69641
Panama,PAN,1988,3.361153411,4.238075
Panama,PAN,2001,5.992088579,5.826587
Panama,PAN,1999,6.873224586,5.420964
Panama,PAN,2000,7.108970168,5.349835
Panama,PAN,1997,5.761552689,5.682899
Panama,PAN,2002,4.389134975,5.814389
Panama,PAN,1998,5.083716795,5.705083
Panama,PAN,2004,4.74316545,6.195792
Papua New Guinea,PNG,2004,1.39192633,11.95694065
Paraguay,PRY,1998,2.664594213,3.239362
Paraguay,PRY,1994,3.190855678,3.006316
Paraguay,PRY,1995,2.917153501,2.912517
Paraguay,PRY,1996,2.662705255,2.3784669999999997
Paraguay,PRY,2000,2.498762321,3.3732290000000003
Paraguay,PRY,1997,2.273737118,2.8332450000000002
Paraguay,PRY,2001,2.154250227,3.188297
Paraguay,PRY,2002,1.8238336590000002,3.4182989999999998
Paraguay,PRY,2003,3.69181272,3.385875
Paraguay,PRY,2004,2.350272649,4.474054
Paraguay,PRY,1999,2.109243826,3.577368
Peru,PER,2004,2.054939315,1.658907771
Philippines,PHL,1998,3.3306852489999996,1.43672
Philippines,PHL,1992,2.6363828380000003,0.6353300999999999
Philippines,PHL,1993,1.64005875,1.469929
Philippines,PHL,1997,2.9460304410000004,1.3505209999999999
Philippines,PHL,1999,3.095811142,1.661201
