Male-Female ratio,Total suicide rate,Poverty Value
6.397968056,5.364541,16.42
4.449920603000001,6.46803,21.76666666666667
3.2548024410000003,18.44104,
1.908481169,28.32473,
2.480530298,0.042237000000000004,
4.155939036,23.5005,
2.7436595360000005,16.85985,
2.8353971039999997,2.851855,
5.022063315,1.591387,51.93333333333334
2.8243034689999997,39.0257,14.15
1.945324553,7.020132,
2.171254745,6.553365,
2.3869003159999997,6.204662,
1.854145617,16.62432,
2.507381036,0.9172870999999999,
4.301256198,29.739459999999998,19.299999999999997
4.412972887,1.7961189999999998,45.36666666666667
1.810935652,9.371663999999999,
2.113990003,10.796439999999999,
2.8076058089999996,11.61248,
3.114786604,7.085851,
4.9644593310000005,32.61327,
1.3962241930000001,13.21455,
3.505446309,4.074317,
2.245835374,32.41936,8.9
2.506695567,17.2743,
2.555515056,22.78979,
4.377064178,4.313765,
1.836010422,7.817475,
3.407663875,11.24043,
5.327800858,9.036381,
5.195560771,6.61136,
2.312976042,17.60207,
2.669820449,14.17751,
3.2678608989999995,8.257092,
3.076538419,11.08437,
3.0136810460000003,23.46337,
2.07168629,5.772842,
5.666250475,23.69643,5.9
2.168309212,18.76957,
2.57261052,11.7393,21.75
3.128014377,13.4263,
5.392663724,6.45021,16.42
5.449570883999999,4.865099999999999,21.76666666666667
3.561028903,18.38247,
1.919122872,26.380229999999997,
3.883253481,33.84017,17.9
4.236166873,21.88365,
2.8101406489999996,16.981939999999998,
3.9450908210000004,6.076667,16.2535
2.375527317,2.959483,
16.42085098,0.7140864000000001,51.93333333333334
2.5620057640000002,39.33583,14.15
2.329958342,7.216063,
1.857377514,5.766298,
2.6299770209999997,5.824463,
1.94575056,15.94026,
4.085030218,25.955779999999997,2.9
0.8423700999999999,0.9992955,
3.811670737,17.470660000000002,
5.022051465,30.217409999999997,19.299999999999997
6.3381075,32.5018,
1.351369679,1.948461,
4.087251525,2.207851,45.36666666666667
3.023717449,20.19888,17.5
1.64731735,9.240136,
3.273965545,10.181980000000001,
2.985937265,12.136460000000001,
2.7092388439999997,7.323402000000001,
5.2093378139999995,31.97382,
1.306966927,9.031858999999999,
3.31479862,4.204177,
2.131468796,32.34711,8.9
2.41892254,15.283570000000001,
2.458786365,21.00935,
2.615855755,5.462587,
3.012587762,12.085189999999999,
5.288678168,21.634120000000003,
2.053294821,7.91114,
3.2239709760000004,11.41708,
5.9580032560000005,8.679468,
3.198614728,9.733694999999999,
4.764073000000001,5.703158,
2.371340327,18.31943,
2.7587019760000002,15.063920000000001,
3.273441825,7.042588,
3.015831588,11.35668,
3.362630563,24.12704,
2.508390034,4.780469,
5.922457693999999,25.532729999999997,5.9
2.333559285,18.62509,
2.95497813,3.825186,
2.661067191,13.220189999999999,21.75
3.437566256,13.84684,
7.811043227000001,6.346614,16.42
4.280315148,5.131507999999999,21.76666666666667
3.4996394680000003,18.18637,
1.864884785,25.89203,
4.289659343,29.506240000000002,17.9
3.824132187,22.044079999999997,
2.8570699260000003,17.992,
3.484801669,4.933132,16.2535
2.439352588,3.1375889999999997,
2.7966525069999997,37.30019,14.15
2.792513376,7.4184339999999995,
1.697991559,5.661121,
2.704513646,6.243677,
1.998152764,16.10316,
4.402842209,25.19905,2.9
0.508308297,0.12007280000000001,
4.639450618,17.13514,
4.0251223,30.77425,19.299999999999997
5.29858751,32.52202,
4.242766416,1.771049,
4.330940161,2.146268,45.36666666666667
3.308697898,20.85837,17.5
1.63501117,9.772309,
2.4582941590000003,11.27103,
2.762935539,13.334710000000001,
2.616325195,7.759789,
5.250890287,32.35289,
1.420753727,11.54369,
3.038540849,4.445822,
2.315128248,34.98421,8.9
2.520503737,16.83182,
2.583422641,21.80501,
3.051431837,7.519302000000001,
2.234011387,10.14225,
4.9998813989999995,26.634929999999997,
5.289338256000001,22.45824,
2.184950204,7.787232,
3.458249088,11.4899,
4.925572596,10.49731,
3.0311664030000003,9.309304,
3.939834795,5.701323,
2.495835123,17.97009,
2.470848143,15.323739999999999,
2.69967714,6.405541,
3.307435939,10.6924,
3.025904988,23.308000000000003,
2.0421594730000003,19.625220000000002,
2.8272193189999997,4.306122,
3.0049901439999998,11.191989999999999,21.75
3.3684760639999998,14.30516,
6.27038257,6.285039,16.42
7.367606585000001,6.441837000000002,21.76666666666667
3.737954973,17.59199,
1.9381374580000001,24.59875,
4.132869375,22.45375,
2.847698138,18.64797,
3.0086642439999998,3.3332699999999997,
2.9172534580000002,39.79675,14.15
2.450060129,8.555241,
2.248407114,6.4763910000000005,
2.827645635,6.257329,
2.3427609730000003,19.1621,
1.820654217,0.4176624,
4.7027216560000005,29.75416,19.299999999999997
0.9422746759999999,1.814936,
4.315805033,1.92694,45.36666666666667
1.649800496,10.76355,
2.481562517,10.738669999999999,
2.6875400039999997,13.70544,
5.08741628,12.144060000000001,17.1
2.9867276069999997,9.075723,
1.428120974,12.48183,
3.178121172,5.082625,
2.307571142,38.270759999999996,8.9
2.526811114,16.53193,
2.848195023,22.06875,
2.962953232,9.482351,
5.031915601000001,27.69169,
2.291067667,7.708611,
3.5764285730000003,11.34989,
5.677222911,10.58008,
4.671599583,6.289893,
2.321534894,17.64894,
2.628800133,15.274920000000002,
3.178934607,6.581608999999999,
3.3478713910000004,10.94829,
3.137240085,23.068929999999998,
2.306874531,20.16465,
3.095258121,4.103057,
2.7839296680000003,14.27714,21.75
3.504685018,12.95502,
7.0509546279999995,6.772761,16.42
4.488641808,4.271548,41.82222222222222
5.141805089999999,5.493136999999998,21.76666666666667
3.49571562,16.84411,
1.8704929769999998,24.79798,
4.431201992,23.01888,
2.8253743989999998,18.867520000000003,
2.671753784,3.507659,
5.739506075,0.9041515999999999,51.93333333333334
3.100108987,39.57996,14.15
2.356331805,6.993085000000001,
2.188830453,5.915869,
2.711292822,6.417726999999999,
2.278118504,18.272070000000003,
1.1283547790000001,0.69339,
4.651833901,30.199559999999998,19.299999999999997
1.60025123,12.25493,
6.109392353,1.5547130000000002,45.36666666666667
1.6705664530000002,11.09751,
3.381142079,11.66898,
3.1190055830000003,13.35334,
4.954357994999999,1.6346959999999993,33.266666666666666
5.047066601,13.7317,17.1
2.644892466,9.594799,
1.364189111,9.511345,
3.308178872,5.760107,
2.411047513,39.0163,8.9
2.3541716459999997,17.24587,
2.72238138,21.64091,
2.901776813,6.576272,
5.099392107,29.182129999999997,
2.369535733,7.730339,
3.646750757,11.54221,
4.662824145,10.62964,
2.515753445,16.74963,
2.718856316,15.4428,
3.004803845,6.916961,
3.4912748089999996,11.36893,
2.978271916,23.7467,
2.758803943,4.439677,
3.3286206419999997,2.3618259999999998,
5.598650951000001,21.96483,5.9
2.282658198,19.40232,
3.549676629,10.2689,18.13333333333333
3.2196143669999997,3.875458,
2.7912129660000002,13.53859,21.75
3.795204069,12.08838,
5.636222752999999,6.411797,16.42
4.5092664639999995,4.051735,41.82222222222222
7.774687693999998,5.8059949999999985,21.76666666666667
3.0307731280000003,19.2657,
3.7101722169999998,17.28135,
1.7739938709999998,23.789379999999998,
5.0875910630000005,28.57263,17.9
4.238676372,22.46862,
2.823961914,19.29249,
3.047575195,4.419733,16.2535
2.418317635,3.529792,
3.404036923,38.0765,14.15
3.5512250830000003,8.168057000000001,
2.265720284,5.948347,
2.884436857,6.722367,
2.194101569,17.23945,
4.19261081,25.357110000000002,2.9
4.236955955,1.075324,
3.495998285,15.181410000000001,
4.2823083660000005,26.26718,19.299999999999997
4.934710997,32.62048,
1.9985278869999998,11.18559,
5.772899503999999,2.517403,45.36666666666667
3.800697675,20.84619,17.5
1.8929976430000002,10.105310000000001,
3.1683442580000003,9.995724000000001,
2.7868679610000004,13.370679999999998,
3.695476978000001,3.117213,33.266666666666666
5.29550156,13.034889999999999,17.1
2.850751065,8.797668,
4.960801287,29.07068,
1.462409995,14.50564,
3.967063371,29.96108,13.55
2.933585799,9.882328999999999,
3.15618755,5.697421,
2.543335449,38.07233,8.9
2.228340801,15.72008,
2.439618779,21.66124,
6.207719312999999,2.660398,
3.0947461310000004,9.738485,
4.725408107,24.1466,
5.0685473210000005,20.05759,
2.41823655,7.934777,
3.901965835,11.44829,
5.073006242,9.042464,
2.8475734939999997,11.09545,
4.935973113,6.1414089999999995,
2.646613527,16.78816,
2.7363769639999997,14.96809,
2.7955146419999997,7.883313,
3.4154430380000003,12.273539999999999,
2.964589862,24.3092,
2.282846787,4.251373,
4.700028073,16.7862,5.9
2.289679482,18.664360000000002,
3.277545018,11.7112,18.13333333333333
3.0422691060000004,3.839376,
2.62658298,13.316170000000001,21.75
3.5934864689999997,13.58978,
5.006840963,5.869994,16.42
4.221363082,3.6772129999999996,41.82222222222222
12.14665684,6.317044999999999,21.76666666666667
3.160496747,18.90348,
3.036187491,18.34381,9.7
3.368168833,17.46858,
1.872565245,23.63775,
3.86840595,25.37659,17.9
3.9078192310000004,24.28866,
2.798894021,19.4723,
2.732276171,4.354987,16.2535
3.190459505,3.379197,
5.228763915999999,3.186091,51.93333333333334
2.9493289889999996,38.7937,14.15
3.08285553,8.401656,
2.019039199,6.992752,
2.796194499,6.587619,
2.051830755,18.65963,
3.470902338,18.90608,2.9
2.007864002,0.7646793000000001,
3.512413881,11.66019,
4.389910592,22.45244,19.299999999999997
4.685610217,24.06269,
2.877116886,2.5883580000000004,
6.704267862999999,2.761398,45.36666666666667
2.975287901,18.78923,17.5
1.74392254,9.736112,
2.7787457289999997,12.300939999999999,
2.7736362469999998,13.01929,
5.260196711000002,4.503479,33.266666666666666
5.275728212,12.76347,17.1
2.950254417,8.301185,
4.030225576,21.37716,
1.474442099,14.410160000000001,
4.031730803,27.17877,13.55
3.132750381,9.032893,
3.3265667660000005,6.221115,
2.8943002360000003,35.899770000000004,8.9
2.617693844,16.13395,
2.633511295,19.581770000000002,
2.222140375,9.592935,
2.245642791,12.05377,
3.8644228660000004,18.438670000000002,
4.073973273,16.482039999999998,
2.7825773910000002,7.471792999999999,
3.862396817,11.84603,
3.805612514,8.042735,
2.938813814,9.964867,
4.923606525,5.938706,
2.55578435,15.237910000000001,
2.68405878,14.86173,
2.5772572730000003,7.797067999999999,
4.080172591,12.67795,
2.9836514860000003,22.781879999999997,
2.29090241,4.619159,
2.871571317,2.411743,
4.310737703,18.01035,5.9
2.529879305,18.948620000000002,
3.013339603,11.222010000000003,18.13333333333333
3.2310796280000003,4.0323709999999995,
2.9069792469999998,13.861239999999999,21.75
3.641133298,13.16523,
5.139628783,6.044198000000001,16.42
4.770050910999999,3.1648290000000006,41.82222222222222
5.665384981000002,5.173544000000001,21.76666666666667
2.998019909,20.367379999999997,
3.1921083489999997,16.36347,9.7
3.716331058,16.19857,
1.912903232,23.63203,
1.6632421999999998,0.0674664,
4.726913767,23.23424,17.9
3.907458413,24.81553,
2.769527203,18.484479999999998,
2.882226593,4.046421,16.2535
2.859074984,3.50369,
3.4722123239999996,3.803987,51.93333333333334
2.985899706,38.581140000000005,14.15
3.144782049,7.210889999999999,
2.750261245,6.665236999999999,
3.113470847,6.28534,
2.069102242,16.913420000000002,
3.5057214969999997,18.45182,2.9
0.895877845,1.038386,
2.9920581530000003,14.29389,
3.0486149339999997,20.57013,19.299999999999997
4.935023093,27.33072,
1.828533288,14.246879999999999,
5.757144215,2.730824,45.36666666666667
2.634366369,17.091179999999998,17.5
1.696125761,9.683856,
3.735104481,13.5976,
2.9848039539999998,14.25503,
3.413908973,4.578267999999999,33.266666666666666
5.02601566,13.03219,17.1
3.31269153,8.450044,
4.190106577,21.51458,
1.476828782,12.83475,
3.069009508,27.93761,13.55
2.883714995,8.468999,
2.9444539119999997,6.198633999999999,
2.457587576,15.701179999999999,
2.8444181889999998,20.180120000000002,
3.679311065,10.63419,
1.947632391,11.17028,
3.9226927610000004,18.64787,
4.175746596000001,17.31684,
2.806270923,7.161623,
3.9573796580000002,11.65775,
3.235669073,7.9649339999999995,
2.376359362,9.257269,
4.717550685,5.381944,
2.6107487369999998,15.042910000000001,
2.528164295,15.856729999999999,
2.8186549569999997,7.753856,
3.8425317660000005,12.457,
3.161344105,20.36467,
2.241665394,3.9543150000000002,
6.016706452999999,2.750445,
4.507477004,17.2866,5.9
2.392406868,16.84894,
3.648029933,9.739096,18.13333333333333
3.1235581519999998,3.7436769999999995,
2.7145047780000002,13.470920000000001,21.75
3.653413579,12.67723,
5.547687925,5.967246,16.42
5.376047440999999,3.0519749999999997,41.82222222222222
9.148051515000002,6.244262,21.76666666666667
2.777407675,20.06863,
2.826644429,16.59023,9.7
3.247132993,16.12425,
1.91753444,21.78305,
3.4439781939999996,22.57013,17.9
4.186870272,25.54692,
2.78089389,17.51214,
3.517332213,4.041069,16.2535
3.008718053,3.3924760000000003,
5.586913136000001,2.704049000000001,51.93333333333334
2.609723415,35.17373,14.15
2.654646432,7.815588000000001,
2.573497987,7.506436999999999,
2.860004928,6.018994999999999,
1.963234776,15.85286,
3.53664359,19.10512,2.9
3.2721679089999998,14.31887,
3.626969569,20.636229999999998,19.299999999999997
4.0943886130000005,25.064410000000002,
2.439699627,16.99933,
6.0667536239999995,2.657209,45.36666666666667
2.9919466,16.997989999999998,17.5
1.851462063,9.006235,
3.977133153,13.98206,
2.670180874,15.641570000000002,
3.3611534110000014,4.238075,33.266666666666666
5.03998625,11.92608,17.1
3.8101030060000003,7.000267999999999,
4.185625098,22.58067,
1.601495308,15.44338,
3.183552092,28.474829999999997,13.55
2.656073643,7.340459,
3.1365855739999997,6.51844,
2.324783045,16.192079999999997,
2.775020403,18.85795,
2.9177954319999997,15.115960000000001,
2.443394425,10.21823,
3.948793986,19.0084,
4.173948665,16.93836,
3.07239291,7.735447,
4.053736762,11.394919999999999,
4.138672274,8.318535,
2.30857346,8.481731,
6.02294215,5.791884,
2.663494202,13.80855,
2.527962859,14.99939,
2.986551949,7.32608,
4.056352338,11.61991,
2.860707215,20.57605,
2.362189393,3.9823910000000002,
5.159812089,20.46141,5.9
2.59832342,15.99179,
4.255595563,9.906481,18.13333333333333
3.4182129060000004,3.6276269999999995,
2.8665168160000003,13.495379999999999,21.75
3.54148667,12.47078,
6.886392024,6.044353,16.42
4.5795062589999995,2.747055,41.82222222222222
5.009362721000001,6.5684499999999995,21.76666666666667
2.765640887,18.28827,
3.0824884569999997,16.07412,9.7
3.4782817639999997,16.080070000000003,
1.817539156,22.05911,
2.9068311239999995,20.54407,
3.118256643,24.16904,17.9
4.279944552,25.66706,
2.82092277,17.50628,
2.926533968,4.360628,16.2535
3.0180993380000003,3.300551,
4.7829061180000005,2.403,51.93333333333334
3.133755315,35.27217,14.15
3.450153743,8.16873,
2.692762525,8.217665,
2.967578758,5.983258,
1.864218056,14.41714,
3.7506259889999995,21.81671,2.9
3.203490248,15.297139999999999,
3.100489273,22.74245,19.299999999999997
5.313685833,25.68806,
3.1155454710000003,14.672970000000001,
6.322706505,2.869194,45.36666666666667
3.4165652339999997,17.43347,17.5
1.781571205,8.992529,
4.151844641,13.45858,
2.790783392,14.2321,
6.573036447000003,3.4075729999999997,33.266666666666666
5.558699681,11.04187,17.1
3.357076223,6.273369000000001,
3.203932922,10.38418,22.4
4.719644172,23.98959,
1.294100199,15.97309,
3.7170408289999997,30.45968,13.55
2.5271340540000002,7.436526,
3.4321505439999997,6.4899569999999995,
2.568808435,16.02465,
2.6420151780000003,19.18289,
3.6270450760000004,15.816460000000001,
2.3413548,9.519287,
4.374604841,20.55434,
4.5570751430000005,18.9305,
3.3234201160000003,6.798953999999999,
4.18875307,11.25343,
4.285319996,10.635810000000001,
2.515820959,10.02346,
4.724678566000001,5.940796,
2.7271894010000004,12.87626,
2.631449199,15.048520000000002,
2.877357033,6.826613,
4.123367321,12.21795,
3.00586123,19.33369,
3.9899161339999996,2.019469,
4.994318257,19.26921,5.9
2.463537326,15.71091,
4.511446473,10.189119999999999,18.13333333333333
3.13894395,3.817847,
2.7161138869999997,12.25013,21.75
3.9380484410000003,11.86393,
6.3744118929999996,6.141553,16.42
4.028798236,2.7852369999999995,41.82222222222222
8.324589634000002,6.197185,21.76666666666667
3.0741765969999997,19.85799,
3.2107764110000003,16.6598,9.7
3.568840567,16.05837,
2.172197293,19.63705,
3.0411641210000004,19.00906,
3.64464914,25.01882,17.9
4.146107688,27.48005,
2.899732231,16.83448,
3.186460276,3.407541,16.2535
2.810451965,13.66385,
3.749837046,2.9454860000000003,
5.529041155000001,2.316778,51.93333333333334
3.314543625,33.45535,14.15
3.0130976589999996,9.989139,
2.832065197,6.995386,
2.980629346,5.978657,
1.878225911,13.471379999999998,
3.562455884,20.99151,2.9
3.2054046689999995,16.08053,
4.995960504,23.406589999999998,19.299999999999997
5.2829028,24.39866,
1.901628511,14.391570000000002,
6.972066032000001,2.86492,45.36666666666667
4.031734434,15.1531,17.5
1.8272435409999999,8.410317,
4.178238105,13.109060000000001,
3.0008865989999998,14.029739999999999,
5.244290706,12.68793,17.1
3.368207755,7.3573889999999995,
3.0552631089999998,8.392699,22.4
4.718181355,24.66499,
1.40519434,13.36842,
3.940365977,24.43765,13.55
2.483054591,7.594887,
3.1250644960000002,6.24552,
2.327334951,14.34026,
2.645347713,18.16399,
2.963962595,14.837579999999999,
2.6681002240000002,10.62686,
4.443563752,20.62313,
4.833578285,18.5269,
3.603605972,7.277498,
4.295445798,11.452169999999999,
4.443439676000001,9.605243,
2.453423296,9.491693,
4.61665472,6.218685,
2.742028705,12.3628,
2.6699475440000002,13.880889999999999,
3.3115239119999997,6.151737000000001,
3.823206392,12.50919,
3.35642176,18.530279999999998,
3.34119876,2.0798419999999997,
5.198677846,19.82858,5.9
2.714766255,14.92314,
5.929029181000001,11.348729999999998,18.13333333333333
3.5459669289999995,4.002315,
3.210081099,12.60847,21.75
4.238338658,12.32333,
5.46552749,6.335704,16.42
4.2767941039999995,3.234375,41.82222222222222
7.011009463999998,4.959392,21.76666666666667
3.009435368,19.34206,
3.3263166760000002,16.09865,9.7
3.922471103,15.4163,
2.216575901,18.29291,
4.208823368,24.70376,17.9
4.366723235,26.764809999999997,
2.880641631,16.87893,
2.986248915,3.3985559999999997,16.2535
2.849632611,13.68715,
3.867719164,3.068598,
4.416151096,2.309885,51.93333333333334
3.36258906,32.32246,14.15
4.53992088,10.1047,
2.939133134,7.690311,
2.975307448,6.046276,
1.993578894,13.144420000000002,
3.9506887219999998,19.862479999999998,2.9
3.4704922810000003,15.4267,
4.44892618,25.418689999999998,19.299999999999997
5.101663126,29.011190000000003,
1.965916941,7.765689,
2.3500828240000002,13.29185,
6.445298206,2.96753,45.36666666666667
3.256458062,16.871560000000002,17.5
1.9195347059999999,9.204144,
4.219641175,13.200529999999999,
3.069300568,14.41485,
5.7635675829999995,13.43896,17.1
3.513463165,7.869371000000001,
3.432877628,8.661991,22.4
4.902595753,24.67332,
1.542342974,10.93564,
4.0204326219999995,28.39221,13.55
2.452447533,7.238297,
3.267796782,6.1363449999999995,
2.432198343,14.640070000000001,
3.2074256869999997,18.7156,
4.14186701,12.861880000000001,
2.375668979,9.351728999999999,
5.039552358,18.52185,
3.786216342,7.154089999999999,
4.389937604,11.2965,
3.2539898469999997,8.909372,
3.778150952,6.862964,
3.983295542,12.134310000000001,
3.173446962,18.395429999999998,
3.4634830119999997,2.367986,
5.3187531660000005,22.243570000000002,5.9
2.677012008,15.485129999999998,
3.759858608,3.943459,
3.2146552919999998,14.42051,21.75
3.7839297710000004,12.22278,
6.493148653,5.133439,16.42
4.354792934,3.5361860000000003,41.82222222222222
6.285723404,5.573680000000002,21.76666666666667
3.705387177,20.56279,
1.4108397819999998,20.67097,
3.61534903,16.63402,9.7
2.095664801,17.71487,
4.13370457,29.52575,17.9
4.2042995130000005,26.03521,
2.984537529,16.98829,
3.484791416,4.035575,16.2535
2.9219790889999997,13.01187,
4.205475428,2.76838,
3.7589226460000007,2.585601,51.93333333333334
3.596994754,32.48295,14.15
5.47311255,10.42875,
2.910121545,7.780435000000001,
3.2191570310000004,6.247719999999999,
2.167087979,13.60945,
3.738905564,21.39656,2.9
4.42457914,13.81654,
4.767594429,31.311459999999997,19.299999999999997
4.863420147,32.62127,
1.91219611,7.501061,
2.440618455,14.200339999999999,
6.636448929,3.1438040000000007,45.36666666666667
4.217501034,15.977820000000001,17.5
2.0266941000000003,8.964912,
4.283106341,13.61933,
2.827439057,13.0069,
2.6363828380000003,0.6353300999999999,
5.447313739,14.31187,17.1
3.0777278389999996,7.127646,
4.036508713,10.72752,22.4
5.279239143,28.77415,
1.383622249,9.741328999999999,
5.369347972999999,14.08595,
3.7066673089999997,25.59074,13.55
2.460785834,8.208565,
3.661298683,5.7999019999999994,
2.297011611,13.00007,
3.110603467,17.29281,
5.05758862,14.060270000000001,
2.522690892,8.596193,
4.854979429,20.14645,
3.78022445,7.2516110000000005,
4.367276536,11.05505,
3.1355104039999997,7.86002,
6.2645401110000005,5.750973,
4.031369864,6.864534,
4.288058005,10.8313,
3.247413475,17.46171,
2.712186888,1.847722,
5.805742525,26.174789999999998,5.9
3.008702279,17.86711,
3.933903935,3.9871510000000003,
2.752001095,14.11095,21.75
3.929460685,12.2041,
5.94872387,5.751341,16.42
4.732014787,3.5307959999999996,41.82222222222222
5.567252740999998,6.022556000000001,21.76666666666667
3.1650376239999995,19.385279999999998,
1.469058067,21.143720000000002,
3.4547148130000003,16.05735,9.7
2.103113105,17.76922,
4.94926664,35.222970000000004,17.9
4.09480587,24.6614,
2.9486869760000003,17.852120000000003,
3.039066553,12.244760000000001,
3.3293469589999996,3.293962,
5.347233723000001,2.3762209999999997,51.93333333333334
3.6108760510000004,29.845709999999997,14.15
3.8569346839999996,9.286868,
3.0334242110000003,7.290931,
3.481115659,6.412189,
2.294508584,13.2138,
4.4132293869999994,25.45937,2.9
1.74959833,1.153198,
4.213494685,16.428810000000002,
4.9917620860000005,37.87399,19.299999999999997
5.994979712,39.877829999999996,
1.835120725,7.622634,
2.25632672,12.86847,
7.124215471,3.216493,45.36666666666667
4.280812759,16.814510000000002,17.5
2.0736456469999998,8.777864,
3.868852059,12.02431,
3.372412933,12.28191,
1.64005875,1.469929,
5.3207985639999995,13.984279999999998,17.1
3.47223323,6.269461,
4.278220228,11.27867,22.4
5.855964662000001,35.33885,
1.7851499169999998,9.713158,
6.098170022000001,13.11195,
4.417226867,27.03557,13.55
2.424716973,9.543824,
3.557687773,6.374966000000001,
2.311086342,13.2547,
2.803001938,16.97251,
5.279545655,14.80194,
2.86390519,7.835789,
5.314181001000001,21.44825,
3.83347176,6.9694020000000005,
4.3911020569999994,11.188419999999999,
3.574227664,12.137,
3.207851924,8.021069,
6.031683833,5.565638,
3.800803272,6.766797,
4.6166973239999995,12.03813,
3.093932402,18.296310000000002,
1.9945077569999998,0.7762645,
5.924085239,28.45045,5.9
2.972672268,17.698539999999998,
3.898599453,4.163130000000001,
2.9021817339999996,13.8071,21.75
3.8881260280000003,11.94806,
7.797734518,6.051927,16.42
4.109615024,3.812184,41.82222222222222
4.997685196,5.668564000000001,21.76666666666667
3.418841898,19.0867,
1.72982865,19.94513,
3.192777023,15.429720000000001,9.7
2.469241066,15.14995,
5.5043579220000005,37.740109999999994,17.9
3.840046867,24.85681,
3.145378208,17.36844,
3.4912961069999997,3.029489,16.2535
3.1785080480000003,12.34759,
4.48221798,2.779026,
6.943899868,1.8279439999999998,51.93333333333334
3.9201965289999996,29.13849,14.15
3.537291775,11.02657,
3.019941929,7.9711039999999995,
3.499690471,6.182798,
2.413340069,13.426810000000001,
4.807082418999999,25.91698,2.9
0.7826649459999999,1.3772719999999998,
6.202858316,16.70971,
5.8612081620000005,36.34945,19.299999999999997
6.801578684,43.71309,
1.740529571,6.485308,
5.055793072,11.57039,
6.738485718,3.438644,45.36666666666667
4.249314923,18.20349,17.5
2.27023519,8.8611,
4.217683473999999,13.67746,
2.67412438,11.385869999999999,
3.190855678,3.006316,
5.87850879,13.58305,17.1
4.064930219,6.1458260000000005,
4.429769138,11.7192,22.4
6.289038392,38.99647,
1.600842118,10.967030000000001,
6.084274805,12.27202,
4.014012261,26.88709,13.55
2.32726801,9.590639,
3.871569138,6.576002000000001,
2.579996953,12.3852,
2.8017129260000004,17.73643,
3.865088732,12.62528,
2.061867566,7.550725999999999,
5.579208755,23.81222,
3.909535693,6.824561,
4.54496547,11.127139999999999,
4.85774607,11.695730000000001,
3.503726045,8.264799,
4.954053217,6.085864,
3.80510109,6.497159,
3.795164862,11.346919999999999,
3.682254871,18.21025,
8.228255413,0.7589484000000001,
6.719156595,29.043940000000003,5.9
2.87154357,17.927970000000002,
3.9731833180000002,4.613017,
2.9398157119999997,13.50905,21.75
3.968072106,12.46905,
6.962118286000001,6.892183,16.42
4.030373345,3.383617,41.82222222222222
4.74131232,6.598767,21.76666666666667
3.5294729289999998,16.5339,
1.7352898819999998,19.15213,
3.610866915,14.457920000000001,9.7
2.469259247,14.16143,
5.04218663,36.72067,17.9
3.715897294,24.45861,
3.0112951110000004,16.79073,
4.098114475,3.767147,16.2535
3.138294665,12.396230000000001,
5.160333134,2.9220639999999998,
3.8222444589999998,2.733798,51.93333333333334
3.649964573,26.65895,14.15
3.842788824,11.12525,
2.930055064,6.60699,
3.504186907,6.157893,
2.32468112,13.554170000000001,
5.612378318999999,30.82395,2.9
2.44401417,1.446493,
3.8059402860000002,17.275479999999998,
5.510127739,36.20045,19.299999999999997
5.773701395,43.22044,
1.998459051,6.490004,
3.59708454,13.886239999999999,
6.598261806,3.6539949999999997,45.36666666666667
4.047241939,18.43415,17.5
2.072794858,8.446717999999999,
3.850682082,14.538620000000002,
3.0903832280000003,11.55208,
2.917153501,2.912517,
5.536415135,13.36345,17.1
2.94629259,6.410863,
4.707042145,11.34378,22.4
6.011024312000001,38.40206,
1.7757574859999998,12.3293,
5.452473038,12.85946,
4.039666478,24.31161,13.55
2.406976176,10.65248,
3.718731995,6.438225,
2.443599335,12.8048,
2.8619496680000003,16.60126,
4.3038817410000005,16.16787,
4.317857275,6.781542999999999,
6.18717532,25.2382,
3.947747658,6.710214,
4.6340859619999994,11.058769999999999,
3.515662232,12.44208,
3.763927764,8.701978,
3.598924279,6.521007,
4.390270908,12.449810000000001,
3.792497252,17.68246,
4.969132491,1.105828,
4.09233042,4.5935440000000005,
3.2059037889999997,14.4721,21.75
3.7796245280000003,12.25137,
6.997663442000001,6.639486,16.42
4.537959706000001,3.4858429999999996,41.82222222222222
8.253902975,6.420972000000002,21.76666666666667
3.563932753,19.20495,
2.028845034,17.16899,
4.252806884,12.871889999999999,9.7
2.705085622,13.63372,
5.628900636,34.654990000000005,17.9
3.67799417,21.88372,
2.9397941210000003,15.99484,
4.29786186,4.243863,16.2535
3.0892831530000002,11.75019,
5.463403119,2.7512790000000003,
5.104404103,2.135659,51.93333333333334
3.726443329,26.954420000000002,14.15
5.545280732999999,11.22048,
3.412681089,5.3847059999999995,
3.275925813,6.3489379999999995,
2.3904423130000003,13.8193,
5.790490857000001,32.14676,2.9
1.245782034,1.5219610000000001,
5.392789219,13.681339999999999,
5.4817296870000005,32.74305,19.299999999999997
5.3889269010000005,44.35212,
2.586665682,7.150447,
3.254750022,13.75605,
6.09754045,3.6343919999999996,45.36666666666667
5.442049347999999,17.63706,17.5
2.093748039,8.656008,
3.8651713310000004,14.219079999999998,
3.008825582,10.7995,
6.624557300000003,4.583151999999999,33.266666666666666
2.662705255,2.3784669999999997,
5.638176042,13.10995,17.1
3.6674638369999997,4.892168,
5.46655911,11.35801,22.4
6.334221423,36.31998,
1.828977731,8.06874,
6.129182877000001,11.59665,
3.7071954710000004,25.64912,13.55
2.445267067,12.665239999999999,
3.177589115,6.783312,
2.4605122230000003,11.83133,
2.765558322,16.73695,
3.811061268,12.48224,
4.0934978939999995,7.723176,
6.3514864289999995,26.434109999999997,
3.5666842130000003,6.430166000000001,
4.500292455,10.77281,
4.041175084,11.6643,
